feature	ham_probability	spam_probability
word_gci	1.7703780695478863e-07	1.800283724715015e-06
word_gcjbjuc	1.7703780695478863e-07	4.5007093117875375e-07
word_gckbxeujz	1.7703780695478863e-07	4.5007093117875375e-07
word_gcljc	1.7703780695478863e-07	6.751063967681307e-07
word_gcm	3.5407561390957725e-07	4.5007093117875375e-07
word_gcmchv	1.7703780695478863e-07	4.5007093117875375e-07
word_gcn	1.7703780695478863e-07	4.5007093117875375e-07
word_gcnmijxm	1.7703780695478863e-07	4.5007093117875375e-07
word_gco	3.57616370048673e-05	2.2503546558937688e-07
word_gcobccn	1.7703780695478863e-07	4.5007093117875375e-07
word_gcodd	1.7703780695478863e-07	4.5007093117875375e-07
word_gcoproduct	1.7703780695478863e-07	4.5007093117875375e-07
word_gcos	1.7703780695478863e-07	1.1251773279468844e-06
word_gcp	4.957058594734081e-06	2.2503546558937688e-07
word_gcpd	5.311134208643658e-07	2.2503546558937688e-07
word_gcpgh	1.7703780695478863e-07	4.5007093117875375e-07
word_gcpghzm	1.7703780695478863e-07	4.5007093117875375e-07
word_gcpud	3.5407561390957725e-07	2.2503546558937688e-07
word_gcriswrgvdkstgvtm	1.7703780695478863e-07	4.5007093117875375e-07
word_gcs	3.505348577704815e-05	2.2503546558937688e-07
word_gcsawh	1.7703780695478863e-07	4.5007093117875375e-07
word_gcsharu	1.7703780695478863e-07	6.751063967681307e-07
word_gcslmvevs	1.7703780695478863e-07	6.751063967681307e-07
word_gcthree	1.7703780695478863e-07	4.5007093117875375e-07
word_gctyz	1.7703780695478863e-07	4.5007093117875375e-07
word_gcuxhaven	1.7703780695478863e-07	4.5007093117875375e-07
word_gcvtgzy	1.7703780695478863e-07	4.5007093117875375e-07
word_gcwlcrkq	1.7703780695478863e-07	6.751063967681307e-07
word_gcxdxwvys	1.7703780695478863e-07	6.751063967681307e-07
word_gcyxwcrvcl	1.7703780695478863e-07	4.5007093117875375e-07
word_gczbywgstljj	1.7703780695478863e-07	4.5007093117875375e-07
word_gczof	1.7703780695478863e-07	4.5007093117875375e-07
word_gd	1.0622268417287316e-05	1.800283724715015e-06
word_gda	8.85189034773943e-07	2.2503546558937688e-07
word_gdanska	3.5407561390957725e-07	2.2503546558937688e-07
word_gdansku	3.5407561390957725e-07	2.2503546558937688e-07
word_gdar	3.5407561390957725e-07	2.2503546558937688e-07
word_gdarrah	8.85189034773943e-07	2.2503546558937688e-07
word_gdb	1.7703780695478863e-07	4.5007093117875375e-07
word_gdbasea	1.7703780695478863e-07	4.5007093117875375e-07
word_gdciw	1.7703780695478863e-07	4.5007093117875375e-07
word_gdcts	1.7703780695478863e-07	6.751063967681307e-07
word_gdd	3.5407561390957725e-07	2.2503546558937688e-07
word_gdeto	1.7703780695478863e-07	4.5007093117875375e-07
word_gdfarleyl	3.5407561390957725e-07	2.2503546558937688e-07
word_gdfd	1.7703780695478863e-07	4.5007093117875375e-07
word_gdfqqw	1.7703780695478863e-07	4.5007093117875375e-07
word_gdfx	1.7703780695478863e-07	4.725744777376915e-06
word_gdg	1.7703780695478863e-07	4.5007093117875375e-07
word_gdhm	3.5407561390957725e-07	2.2503546558937688e-07
word_gdhsu	1.7703780695478863e-07	4.5007093117875375e-07
word_gdi	4.425945173869715e-06	1.3502127935362614e-06
word_gdicpewgu	1.7703780695478863e-07	4.5007093117875375e-07
word_gdijn	1.7703780695478863e-07	6.751063967681307e-07
word_gdiy	1.7703780695478863e-07	4.5007093117875375e-07
word_gdls	1.7703780695478863e-07	4.5007093117875375e-07
word_gdm	3.5407561390957725e-07	2.2503546558937688e-07
word_gdn	1.7703780695478863e-07	4.5007093117875375e-07
word_gdno	1.7703780695478863e-07	1.800283724715015e-06
word_gdo	1.7703780695478863e-07	1.3502127935362614e-06
word_gdodpgq	1.7703780695478863e-07	4.5007093117875375e-07
word_gdol	3.5407561390957725e-07	2.2503546558937688e-07
word_gdoxnbmuf	1.7703780695478863e-07	4.5007093117875375e-07
word_gdp	1.2569684293789992e-05	1.5752482591256383e-06
word_gdpkc	1.7703780695478863e-07	6.751063967681307e-07
word_gdprods	1.7703780695478863e-07	9.001418623575075e-07
word_gdqnag	1.7703780695478863e-07	4.5007093117875375e-07
word_gds	1.7703780695478863e-07	4.5007093117875375e-07
word_gdsassoc	3.5407561390957725e-07	2.2503546558937688e-07
word_gdt	7.081512278191545e-07	2.2503546558937688e-07
word_gdtkv	1.7703780695478863e-07	4.5007093117875375e-07
word_gduisikmu	1.7703780695478863e-07	6.751063967681307e-07
word_gduxzexgc	1.7703780695478863e-07	6.751063967681307e-07
word_gdvahwi	1.7703780695478863e-07	4.5007093117875375e-07
word_gdvi	1.7703780695478863e-07	1.530241166007763e-05
word_gdviykxagv	1.7703780695478863e-07	4.5007093117875375e-07
word_gdvkq	1.7703780695478863e-07	6.751063967681307e-07
word_gdxsy	1.7703780695478863e-07	4.5007093117875375e-07
word_gdy	3.5407561390957725e-07	2.2503546558937688e-07
word_gdyby	5.311134208643658e-07	2.2503546558937688e-07
word_gdz	1.7703780695478863e-07	4.5007093117875375e-07
word_gdzie	7.081512278191545e-07	1.3502127935362614e-06
word_gdzmol	1.7703780695478863e-07	4.5007093117875375e-07
word_ge	3.080457841013322e-05	6.391007222738304e-05
word_gea	1.7703780695478863e-07	6.751063967681307e-07
word_geaccone	1.0622268417287317e-06	2.2503546558937688e-07
word_geaconne	3.5407561390957725e-07	2.2503546558937688e-07
word_geadc	1.7703780695478863e-07	6.751063967681307e-07
word_geadresseerde	1.7703780695478863e-07	1.5752482591256383e-06
word_geanticline	1.7703780695478863e-07	4.5007093117875375e-07
word_gear	2.832604911276618e-06	2.1153333765401428e-05
word_geared	2.4785292973670405e-06	1.800283724715015e-06
word_gearhart	5.311134208643658e-07	2.2503546558937688e-07
word_gearing	2.832604911276618e-06	2.2503546558937688e-07
word_gearsshe	1.7703780695478863e-07	4.5007093117875375e-07
word_geassimileerd	1.7703780695478863e-07	6.751063967681307e-07
word_geat	1.7703780695478863e-07	4.5007093117875375e-07
word_gebastelt	1.7703780695478863e-07	6.751063967681307e-07
word_gebautbus	1.7703780695478863e-07	4.5007093117875375e-07
word_gebe	3.5407561390957725e-07	2.2503546558937688e-07
word_geben	1.7703780695478863e-07	2.9254610526618994e-06
word_gebeten	7.081512278191545e-07	2.2503546558937688e-07
word_gebeurt	1.7703780695478863e-07	4.5007093117875375e-07
word_gebhardt	1.2392646486835202e-06	2.2503546558937688e-07
word_gebied	1.7703780695478863e-07	6.751063967681307e-07
word_gebieden	1.7703780695478863e-07	6.751063967681307e-07
word_gebiet	1.7703780695478863e-07	4.5007093117875375e-07
word_gebilligt	1.7703780695478863e-07	4.5007093117875375e-07
word_gebneoric	1.7703780695478863e-07	4.5007093117875375e-07
word_gebol	3.5407561390957725e-07	2.2503546558937688e-07
word_gebracht	1.7703780695478863e-07	1.1251773279468844e-06
word_gebrauch	1.7703780695478863e-07	6.751063967681307e-07
word_gebrauchen	1.7703780695478863e-07	4.5007093117875375e-07
word_gebraucht	1.7703780695478863e-07	4.5007093117875375e-07
word_gebrauchten	1.7703780695478863e-07	4.5007093117875375e-07
word_gebruik	1.7703780695478863e-07	9.001418623575075e-07
word_gebruiker	1.7703780695478863e-07	6.751063967681307e-07
word_gebruikers	1.7703780695478863e-07	6.751063967681307e-07
word_gebunden	1.7703780695478863e-07	6.751063967681307e-07
word_geburnation	1.7703780695478863e-07	4.5007093117875375e-07
word_gebvo	1.7703780695478863e-07	6.751063967681307e-07
word_gebwamukc	1.7703780695478863e-07	4.5007093117875375e-07
word_gec	5.311134208643658e-07	2.2503546558937688e-07
word_gece	1.7703780695478863e-07	6.751063967681307e-07
word_gecikmesini	1.7703780695478863e-07	6.751063967681307e-07
word_geciniz	1.7703780695478863e-07	4.5007093117875375e-07
word_gecko	1.7703780695478863e-07	6.300993036502553e-06
word_geckobeachforums	1.7703780695478863e-07	4.5007093117875375e-07
word_gecmistir	1.7703780695478863e-07	4.5007093117875375e-07
word_gecmkecn	1.7703780695478863e-07	6.751063967681307e-07
word_gecslx	1.7703780695478863e-07	4.5007093117875375e-07
word_ged	1.7703780695478863e-07	6.751063967681307e-07
word_gedanken	1.7703780695478863e-07	1.800283724715015e-06
word_gedb	1.7703780695478863e-07	4.5007093117875375e-07
word_gedcom	1.7703780695478863e-07	6.751063967681307e-07
word_gedctb	1.7703780695478863e-07	4.5007093117875375e-07
word_gedeon	3.5407561390957725e-07	2.2503546558937688e-07
word_gedor	1.7703780695478863e-07	4.5007093117875375e-07
word_gedris	1.7703780695478863e-07	9.001418623575075e-07
word_gedwbba	1.7703780695478863e-07	4.5007093117875375e-07
word_gee	7.081512278191545e-07	2.4753901214831456e-06
word_geec	1.7703780695478863e-07	9.091432809810826e-05
word_geecf	1.7703780695478863e-07	3.825602915019407e-06
word_geeeeeeneriic	1.7703780695478863e-07	4.5007093117875375e-07
word_geeeeeetting	1.7703780695478863e-07	4.5007093117875375e-07
word_geeeeeneriic	1.7703780695478863e-07	4.5007093117875375e-07
word_geeeet	1.7703780695478863e-07	4.5007093117875375e-07
word_geeeneriiiiiiic	1.7703780695478863e-07	4.5007093117875375e-07
word_geeet	1.7703780695478863e-07	1.3502127935362614e-06
word_geeft	1.7703780695478863e-07	4.5007093117875375e-07
word_geehrte	1.7703780695478863e-07	1.5752482591256383e-06
word_geehrter	7.081512278191545e-07	2.250354655893769e-06
word_geehter	1.7703780695478863e-07	6.751063967681307e-07
word_geek	5.311134208643658e-07	1.732773085038202e-05
word_geeked	3.5407561390957725e-07	2.2503546558937688e-07
word_geelkoperemmer	1.7703780695478863e-07	4.5007093117875375e-07
word_geen	5.311134208643658e-07	2.2503546558937688e-07
word_geeneriiiic	1.7703780695478863e-07	4.5007093117875375e-07
word_geeneriiiiiic	1.7703780695478863e-07	4.5007093117875375e-07
word_geens	1.7703780695478863e-07	4.5007093117875375e-07
word_geerbte	1.7703780695478863e-07	6.751063967681307e-07
word_geert	1.7703780695478863e-07	1.1251773279468844e-06
word_geese	1.7703780695478863e-07	2.250354655893769e-06
word_geesink	1.7703780695478863e-07	6.751063967681307e-07
word_geesman	5.311134208643658e-07	2.2503546558937688e-07
word_geest	5.311134208643658e-07	2.2503546558937688e-07
word_geet	1.7703780695478863e-07	6.751063967681307e-07
word_geez	1.7703780695478863e-07	1.1251773279468844e-06
word_geeze	3.5407561390957725e-07	4.5007093117875375e-07
word_geezer	1.7703780695478863e-07	4.5007093117875375e-07
word_geezerhood	1.7703780695478863e-07	4.5007093117875375e-07
word_gefallen	1.7703780695478863e-07	9.001418623575075e-07
word_gefesselt	1.7703780695478863e-07	9.001418623575075e-07
word_geffreyskylar	1.7703780695478863e-07	4.5007093117875375e-07
word_gefilmt	1.7703780695478863e-07	6.751063967681307e-07
word_gefilte	1.7703780695478863e-07	4.5007093117875375e-07
word_geflyiu	1.7703780695478863e-07	4.5007093117875375e-07
word_gefordert	1.7703780695478863e-07	4.5007093117875375e-07
word_gefreut	1.7703780695478863e-07	9.001418623575075e-07
word_gefuhlt	1.7703780695478863e-07	4.5007093117875375e-07
word_gefunden	1.7703780695478863e-07	1.800283724715015e-06
word_geg	7.081512278191545e-07	2.2503546558937688e-07
word_gegat	1.7703780695478863e-07	4.5007093117875375e-07
word_gegeben	1.7703780695478863e-07	4.5007093117875375e-07
word_gegenschein	1.7703780695478863e-07	1.5752482591256383e-06
word_gegenscheinhttp	1.7703780695478863e-07	6.751063967681307e-07
word_gegenuber	1.7703780695478863e-07	4.5007093117875375e-07
word_gegenzug	1.7703780695478863e-07	4.5007093117875375e-07
word_gegeven	1.7703780695478863e-07	6.751063967681307e-07
word_gegevens	1.7703780695478863e-07	6.751063967681307e-07
word_gegner	3.5407561390957725e-07	2.2503546558937688e-07
word_gegt	1.7703780695478863e-07	4.5007093117875375e-07
word_gegvhdxt	1.7703780695478863e-07	4.5007093117875375e-07
word_gegxs	5.311134208643658e-07	2.2503546558937688e-07
word_gehalt	1.7703780695478863e-07	4.5007093117875375e-07
word_geheb	5.311134208643658e-07	2.2503546558937688e-07
word_geheime	1.7703780695478863e-07	4.5007093117875375e-07
word_gehen	1.7703780695478863e-07	9.001418623575075e-07
word_geheugen	1.7703780695478863e-07	6.751063967681307e-07
word_gehilfe	1.7703780695478863e-07	4.5007093117875375e-07
word_gehle	1.2392646486835202e-06	2.2503546558937688e-07
word_gehoert	1.7703780695478863e-07	6.751063967681307e-07
word_geholfen	7.081512278191545e-07	2.2503546558937688e-07
word_gehrig	5.311134208643658e-07	2.2503546558937688e-07
word_geht	1.7703780695478863e-07	6.751063967681307e-07
word_gehzhxg	1.7703780695478863e-07	6.751063967681307e-07
word_gehören	1.7703780695478863e-07	1.1251773279468844e-06
word_geia	1.7703780695478863e-07	4.5007093117875375e-07
word_geico	1.7703780695478863e-07	4.5007093117875375e-07
word_geiger	3.5407561390957725e-07	1.5752482591256383e-06
word_geigy	1.7703780695478863e-07	1.1251773279468844e-06
word_geil	1.7703780695478863e-07	2.250354655893769e-06
word_geile	1.7703780695478863e-07	2.9254610526618994e-06
word_geileinternet	1.7703780695478863e-07	4.5007093117875375e-07
word_geilen	1.7703780695478863e-07	1.1251773279468844e-06
word_geimer	7.081512278191545e-07	2.2503546558937688e-07
word_geir	4.957058594734081e-06	2.2503546558937688e-07
word_geirrod	1.7703780695478863e-07	4.5007093117875375e-07
word_geirrt	1.7703780695478863e-07	4.5007093117875375e-07
word_geis	3.5407561390957725e-07	2.2503546558937688e-07
word_geisha	1.7703780695478863e-07	1.5752482591256383e-06
word_geit	1.7703780695478863e-07	6.751063967681307e-07
word_geiv	7.081512278191545e-07	2.2503546558937688e-07
word_gejcu	1.7703780695478863e-07	4.5007093117875375e-07
word_gejexeie	1.7703780695478863e-07	4.5007093117875375e-07
word_gejjmn	1.7703780695478863e-07	4.5007093117875375e-07
word_gek	3.5407561390957725e-07	4.5007093117875375e-07
word_gekant	1.7703780695478863e-07	4.5007093117875375e-07
word_gekend	1.7703780695478863e-07	4.5007093117875375e-07
word_gekko	1.7703780695478863e-07	6.751063967681307e-07
word_geknebelt	1.7703780695478863e-07	9.001418623575075e-07
word_geknerric	1.7703780695478863e-07	4.5007093117875375e-07
word_geko	1.7703780695478863e-07	2.250354655893769e-06
word_gekommen	1.7703780695478863e-07	1.1251773279468844e-06
word_gekoppeld	1.7703780695478863e-07	6.751063967681307e-07
word_gekq	1.7703780695478863e-07	4.5007093117875375e-07
word_gekregen	1.7703780695478863e-07	4.5007093117875375e-07
word_gekunerisc	1.7703780695478863e-07	4.5007093117875375e-07
word_gel	3.5407561390957725e-07	3.60056744943003e-06
word_gelable	1.7703780695478863e-07	9.001418623575075e-07
word_geladeira	1.7703780695478863e-07	6.751063967681307e-07
word_gelangen	1.7703780695478863e-07	4.5007093117875375e-07
word_gelated	1.7703780695478863e-07	1.5752482591256383e-06
word_gelatin	1.7703780695478863e-07	9.001418623575075e-07
word_gelatine	1.7703780695478863e-07	1.800283724715015e-06
word_gelatinous	1.7703780695478863e-07	1.1251773279468844e-06
word_gelation	1.7703780695478863e-07	4.5007093117875375e-07
word_gelber	3.540756139095772e-06	2.2503546558937688e-07
word_gelbhardt	1.7703780695478863e-07	6.751063967681307e-07
word_gelcaps	3.5407561390957725e-07	2.2503546558937688e-07
word_geld	1.7703780695478863e-07	5.850922105323799e-06
word_geldeinsatz	1.7703780695478863e-07	9.001418623575075e-07
word_gelder	1.2392646486835202e-06	4.5007093117875375e-07
word_gelderen	1.7703780695478863e-07	4.5007093117875375e-07
word_geldes	1.7703780695478863e-07	4.5007093117875375e-07
word_geldwsche	1.7703780695478863e-07	4.5007093117875375e-07
word_gelebba	1.7703780695478863e-07	4.5007093117875375e-07
word_gelegenheit	1.7703780695478863e-07	4.5007093117875375e-07
word_gelen	1.7703780695478863e-07	1.1251773279468844e-06
word_gelesen	1.7703780695478863e-07	4.5007093117875375e-07
word_geli	1.7703780695478863e-07	6.751063967681307e-07
word_gelin	5.311134208643658e-07	2.2503546558937688e-07
word_gelir	1.7703780695478863e-07	6.751063967681307e-07
word_gellar	1.7703780695478863e-07	6.751063967681307e-07
word_gelled	1.7703780695478863e-07	4.5007093117875375e-07
word_gellenyi	5.311134208643658e-07	2.2503546558937688e-07
word_geller	6.196323243417602e-06	2.2503546558937688e-07
word_gellhorn	3.5407561390957725e-07	2.2503546558937688e-07
word_gelligaer	1.7703780695478863e-07	4.5007093117875375e-07
word_gelling	3.5407561390957725e-07	6.751063967681307e-07
word_gelmi	3.5407561390957725e-07	2.2503546558937688e-07
word_gelmyk	1.7703780695478863e-07	4.5007093117875375e-07
word_gelockt	1.7703780695478863e-07	4.5007093117875375e-07
word_gels	5.311134208643658e-07	6.751063967681307e-07
word_geltend	1.7703780695478863e-07	1.1251773279468844e-06
word_gelu	5.311134208643658e-07	2.2503546558937688e-07
word_gem	1.0622268417287317e-06	5.2208228016735436e-05
word_gemacht	1.7703780695478863e-07	1.3502127935362614e-06
word_geman	9.737079382513373e-06	2.2503546558937688e-07
word_gemanix	8.85189034773943e-07	2.2503546558937688e-07
word_gemc	1.0622268417287317e-06	2.2503546558937688e-07
word_gemeinsam	1.7703780695478863e-07	9.001418623575075e-07
word_gemeinschuldners	1.7703780695478863e-07	4.5007093117875375e-07
word_geminate	1.7703780695478863e-07	2.025319190304392e-06
word_geminatederate	1.7703780695478863e-07	4.5007093117875375e-07
word_gemini	8.85189034773943e-07	2.9254610526618994e-06
word_gemjewelry	1.7703780695478863e-07	4.5007093117875375e-07
word_gemlike	1.7703780695478863e-07	1.1251773279468844e-06
word_gemlink	1.7703780695478863e-07	9.001418623575075e-07
word_gemma	7.081512278191545e-07	1.3502127935362614e-06
word_gemmill	3.5407561390957725e-07	2.2503546558937688e-07
word_gems	7.081512278191545e-07	3.825602915019407e-06
word_gemstar	5.311134208643658e-07	2.2503546558937688e-07
word_gemstone	1.7703780695478863e-07	2.9254610526618994e-06
word_gemstones	1.7703780695478863e-07	1.3502127935362614e-06
word_gemstongs	1.7703780695478863e-07	4.5007093117875375e-07
word_gemt	1.7703780695478863e-07	4.5007093117875375e-07
word_gemunu	8.85189034773943e-07	2.2503546558937688e-07
word_gen	9.737079382513373e-06	2.4078794818063327e-05
word_gena	1.7703780695478863e-07	6.751063967681307e-07
word_genannt	1.7703780695478863e-07	6.751063967681307e-07
word_genannte	1.7703780695478863e-07	6.751063967681307e-07
word_genaric	1.7703780695478863e-07	1.5752482591256383e-06
word_genaro	2.301491490412252e-06	2.2503546558937688e-07
word_genassis	5.311134208643658e-07	2.2503546558937688e-07
word_genauer	7.081512278191545e-07	2.2503546558937688e-07
word_genax	1.7703780695478863e-07	4.5007093117875375e-07
word_genbsp	1.7703780695478863e-07	4.5007093117875375e-07
word_genco	3.0096427182314066e-06	2.2503546558937688e-07
word_gencos	5.311134208643658e-07	2.2503546558937688e-07
word_gendarme	1.7703780695478863e-07	4.5007093117875375e-07
word_gendarmerie	1.7703780695478863e-07	4.5007093117875375e-07
word_gender	5.311134208643658e-07	6.976099433270684e-06
word_gendermail	1.7703780695478863e-07	9.001418623575075e-07
word_gendesk	8.85189034773943e-07	2.2503546558937688e-07
word_gendia	1.7703780695478863e-07	4.5007093117875375e-07
word_gendron	3.5407561390957725e-07	2.2503546558937688e-07
word_gene	8.674852540784642e-06	4.275673846198161e-06
word_genealogical	1.7703780695478863e-07	4.5007093117875375e-07
word_genealogist	1.7703780695478863e-07	4.5007093117875375e-07
word_genealogy	1.7703780695478863e-07	1.1251773279468844e-06
word_genealogyon	1.7703780695478863e-07	4.5007093117875375e-07
word_geneart	1.7703780695478863e-07	4.5007093117875375e-07
word_genedric	1.7703780695478863e-07	6.751063967681307e-07
word_geneeric	1.7703780695478863e-07	9.001418623575075e-07
word_genehmigung	1.7703780695478863e-07	4.5007093117875375e-07
word_geneline	1.7703780695478863e-07	6.751063967681307e-07
word_genemedicine	3.5407561390957725e-07	2.2503546558937688e-07
word_geneneration	3.5407561390957725e-07	2.2503546558937688e-07
word_genentech	4.7800207877792924e-06	2.2503546558937688e-07
word_geneo	1.7703780695478863e-07	6.751063967681307e-07
word_gener	1.7703780695478863e-07	1.3502127935362614e-06
word_genera	1.7703780695478863e-07	1.8452908178328905e-05
word_generado	1.7703780695478863e-07	6.751063967681307e-07
word_generaily	1.7703780695478863e-07	2.7004255870725227e-06
word_general	0.0002179335403613448	0.00014087220145894992
word_generale	7.081512278191545e-07	2.2503546558937688e-07
word_generales	1.7703780695478863e-07	1.3502127935362614e-06
word_generalist	3.7177939460505607e-06	2.2503546558937688e-07
word_generalists	5.311134208643658e-07	2.2503546558937688e-07
word_generalities	5.311134208643658e-07	9.001418623575075e-07
word_generaliy	1.7703780695478863e-07	1.5752482591256383e-06
word_generalization	3.5407561390957725e-07	2.2503546558937688e-07
word_generalizations	1.0622268417287317e-06	2.2503546558937688e-07
word_generalize	3.5407561390957725e-07	6.751063967681307e-07
word_generalized	3.5407561390957725e-07	2.2503546558937688e-07
word_generalizing	1.7703780695478863e-07	4.5007093117875375e-07
word_generally	3.717793946050561e-05	9.901560485932582e-06
word_generallybegan	1.7703780695478863e-07	6.751063967681307e-07
word_generalnie	3.5407561390957725e-07	2.2503546558937688e-07
word_generalnueva	1.7703780695478863e-07	4.5007093117875375e-07
word_generals	7.081512278191545e-07	4.5007093117875375e-07
word_generan	1.7703780695478863e-07	4.5007093117875375e-07
word_generar	1.7703780695478863e-07	4.5007093117875375e-07
word_generate	2.9742351568404486e-05	5.5133689069397335e-05
word_generated	2.549344420148956e-05	4.8157589636126654e-05
word_generatefrom	1.7703780695478863e-07	6.751063967681307e-07
word_generates	5.8422476295080246e-06	1.1251773279468843e-05
word_generating	4.602982980824504e-05	3.555560356312155e-05
word_generation	0.00013454873328563934	4.073141927167722e-05
word_generational	5.311134208643658e-07	6.751063967681307e-07
word_generations	1.770378069547886e-06	1.1251773279468844e-06
word_generative	1.7703780695478863e-07	6.751063967681307e-07
word_generator	2.7263822271037446e-05	6.300993036502553e-06
word_generatorcare	3.5407561390957725e-07	2.2503546558937688e-07
word_generators	6.036989217158292e-05	9.001418623575075e-07
word_generatrices	1.7703780695478863e-07	9.001418623575075e-07
word_generc	1.7703780695478863e-07	2.4753901214831456e-06
word_generell	1.7703780695478863e-07	4.5007093117875375e-07
word_generen	1.7703780695478863e-07	6.751063967681307e-07
word_generex	1.7703780695478863e-07	2.9254610526618994e-06
word_generi	1.7703780695478863e-07	1.1251773279468844e-06
word_generiacute	1.7703780695478863e-07	9.001418623575075e-07
word_generic	7.081512278191544e-06	0.0001469481590298631
word_generically	5.311134208643658e-07	4.5007093117875375e-07
word_genericcialis	1.7703780695478863e-07	6.751063967681307e-07
word_genericrxsale	1.7703780695478863e-07	6.751063967681307e-07
word_generics	1.7703780695478863e-07	4.950780242966291e-06
word_generiic	1.7703780695478863e-07	6.751063967681307e-07
word_generiics	1.7703780695478863e-07	4.5007093117875375e-07
word_generjc	1.7703780695478863e-07	4.5007093117875375e-07
word_generlc	1.7703780695478863e-07	8.551347692396321e-06
word_genero	1.7703780695478863e-07	4.5007093117875375e-07
word_generosities	1.7703780695478863e-07	6.751063967681307e-07
word_generosity	2.301491490412252e-06	2.025319190304392e-06
word_generous	8.497814733829854e-06	1.147680874505822e-05
word_generouseigenvalue	1.7703780695478863e-07	4.5007093117875375e-07
word_generously	1.770378069547886e-06	6.751063967681307e-07
word_genervt	1.7703780695478863e-07	4.5007093117875375e-07
word_genes	3.5407561390957725e-07	9.001418623575075e-07
word_genesco	1.7703780695478863e-07	1.3502127935362614e-06
word_genescoexaggerate	1.7703780695478863e-07	4.5007093117875375e-07
word_genesis	1.770378069547886e-06	4.5007093117875375e-07
word_genesys	1.7703780695478863e-07	6.751063967681307e-07
word_genethera	1.7703780695478863e-07	1.9128014575097037e-05
word_genetic	1.416302455638309e-06	3.1504965182512766e-06
word_genetically	1.7703780695478863e-07	6.751063967681307e-07
word_geneticist	1.7703780695478863e-07	4.5007093117875375e-07
word_geneticistsacademic	1.7703780695478863e-07	4.5007093117875375e-07
word_genetics	7.081512278191545e-07	2.7004255870725227e-06
word_genetrans	1.7703780695478863e-07	6.751063967681307e-07
word_genette	1.7703780695478863e-07	4.5007093117875375e-07
word_geneva	2.655567104321829e-06	6.300993036502553e-06
word_genevacasey	1.7703780695478863e-07	4.5007093117875375e-07
word_genevieve	1.7703780695478863e-07	2.250354655893769e-06
word_genevra	1.7703780695478863e-07	4.5007093117875375e-07
word_genex	1.7703780695478863e-07	5.175815708555668e-06
word_genfont	1.7703780695478863e-07	1.1251773279468844e-06
word_gengeric	1.7703780695478863e-07	4.5007093117875375e-07
word_geni	1.7703780695478863e-07	1.3502127935362614e-06
word_genia	3.0096427182314066e-06	2.2503546558937688e-07
word_genial	1.7703780695478863e-07	1.3502127935362614e-06
word_genie	2.301491490412252e-06	4.5007093117875375e-07
word_genieand	3.5407561390957725e-07	2.2503546558937688e-07
word_genierc	1.7703780695478863e-07	6.075957570913176e-06
word_geniessen	1.7703780695478863e-07	4.5007093117875375e-07
word_genieten	1.7703780695478863e-07	4.5007093117875375e-07
word_genii	1.7703780695478863e-07	1.800283724715015e-06
word_genital	1.7703780695478863e-07	1.800283724715015e-06
word_genitales	1.7703780695478863e-07	4.5007093117875375e-07
word_genitals	1.7703780695478863e-07	4.5007093117875375e-07
word_genitive	1.7703780695478863e-07	2.025319190304392e-06
word_genius	1.416302455638309e-06	9.001418623575075e-06
word_geniuses	7.081512278191545e-07	6.751063967681307e-07
word_genl	7.081512278191545e-07	2.2503546558937688e-07
word_genle	3.5407561390957725e-07	2.2503546558937688e-07
word_genmlgsqiazwme	1.7703780695478863e-07	4.5007093117875375e-07
word_gennaio	1.7703780695478863e-07	4.5007093117875375e-07
word_gennanten	1.7703780695478863e-07	6.751063967681307e-07
word_genndqj	1.7703780695478863e-07	4.5007093117875375e-07
word_gennie	1.7703780695478863e-07	4.5007093117875375e-07
word_gennifer	3.5407561390957725e-07	2.2503546558937688e-07
word_geno	1.7703780695478863e-07	4.5007093117875375e-07
word_genoa	1.7703780695478863e-07	1.1251773279468844e-06
word_genocide	1.7703780695478863e-07	9.001418623575075e-07
word_genoil	1.947415876502675e-06	2.2503546558937688e-07
word_genome	1.7703780695478863e-07	2.4753901214831456e-06
word_genomen	1.7703780695478863e-07	4.5007093117875375e-07
word_genomica	3.5407561390957725e-07	2.2503546558937688e-07
word_genomics	3.5407561390957725e-07	4.5007093117875375e-07
word_genomix	1.7703780695478863e-07	4.5007093117875375e-07
word_genotek	1.7703780695478863e-07	4.5007093117875375e-07
word_genoten	1.7703780695478863e-07	4.5007093117875375e-07
word_genotype	1.7703780695478863e-07	2.250354655893769e-06
word_genral	1.7703780695478863e-07	4.5007093117875375e-07
word_genrc	1.7703780695478863e-07	6.751063967681307e-07
word_genre	3.5407561390957725e-07	2.4753901214831456e-06
word_genres	3.5407561390957725e-07	1.1251773279468844e-06
word_gens	1.7703780695478863e-07	4.5007093117875375e-07
word_genscript	1.7703780695478863e-07	4.5007093117875375e-07
word_genseric	1.7703780695478863e-07	4.5007093117875375e-07
word_genset	1.0622268417287317e-06	2.2503546558937688e-07
word_gensets	7.081512278191545e-07	2.2503546558937688e-07
word_gensichen	3.5407561390957725e-07	2.2503546558937688e-07
word_gent	7.081512278191545e-07	1.800283724715015e-06
word_gente	1.7703780695478863e-07	6.751063967681307e-07
word_genteel	1.7703780695478863e-07	2.025319190304392e-06
word_genteelfinesse	1.7703780695478863e-07	4.5007093117875375e-07
word_gentian	1.7703780695478863e-07	1.5752482591256383e-06
word_gentile	1.7703780695478863e-07	1.5752482591256383e-06
word_gentilini	7.081512278191545e-07	2.2503546558937688e-07
